ID,Category
23133.JPEG,"('hog', 'n02395406')"
23134.JPEG,"('hog', 'n02395406')"
23135.JPEG,"('hog', 'n02395406')"
23136.JPEG,"('hog', 'n02395406')"
23137.JPEG,"('hog', 'n02395406')"
23138.JPEG,"('hog', 'n02395406')"
23139.JPEG,"('hog', 'n02395406')"
2314.JPEG,"('school_bus', 'n04146614')"
23140.JPEG,"('hog', 'n02395406')"
23141.JPEG,"('hog', 'n02395406')"
23142.JPEG,"('spider_web', 'n04275548')"
23143.JPEG,"('hog', 'n02395406')"
23144.JPEG,"('hog', 'n02395406')"
23145.JPEG,"('hog', 'n02395406')"
23146.JPEG,"('cannon', 'n02950826')"
23147.JPEG,"('grasshopper', 'n02226429')"
23148.JPEG,"('hog', 'n02395406')"
23149.JPEG,"('school_bus', 'n04146614')"
2315.JPEG,"('guinea_pig', 'n02364673')"
23150.JPEG,"('hog', 'n02395406')"
23151.JPEG,"('hog', 'n02395406')"
23152.JPEG,"('tarantula', 'n01774750')"
23153.JPEG,"('hog', 'n02395406')"
23154.JPEG,"('hog', 'n02395406')"
23155.JPEG,"('hog', 'n02395406')"
23156.JPEG,"('hog', 'n02395406')"
23157.JPEG,"('hog', 'n02395406')"
23158.JPEG,"('school_bus', 'n04146614')"
23159.JPEG,"('spider_web', 'n04275548')"
2316.JPEG,"('gazelle', 'n02423022')"
23160.JPEG,"('hog', 'n02395406')"
23161.JPEG,"('hog', 'n02395406')"
23162.JPEG,"('hog', 'n02395406')"
23163.JPEG,"('hog', 'n02395406')"
23164.JPEG,"('hog', 'n02395406')"
23165.JPEG,"('hog', 'n02395406')"
23166.JPEG,"('snail', 'n01944390')"
23167.JPEG,"('hog', 'n02395406')"
23168.JPEG,"('hog', 'n02395406')"
23169.JPEG,"('hog', 'n02395406')"
2317.JPEG,"('bell_pepper', 'n07720875')"
23170.JPEG,"('hog', 'n02395406')"
23171.JPEG,"('school_bus', 'n04146614')"
23172.JPEG,"('hog', 'n02395406')"
23173.JPEG,"('school_bus', 'n04146614')"
23174.JPEG,"('hog', 'n02395406')"
23175.JPEG,"('hog', 'n02395406')"
23176.JPEG,"('hog', 'n02395406')"
23177.JPEG,"('bee', 'n02206856')"
23178.JPEG,"('hog', 'n02395406')"
23179.JPEG,"('hog', 'n02395406')"
2318.JPEG,"('spider_web', 'n04275548')"
23180.JPEG,"('hog', 'n02395406')"
23181.JPEG,"('hog', 'n02395406')"
23182.JPEG,"('hog', 'n02395406')"
23183.JPEG,"('hog', 'n02395406')"
23184.JPEG,"('hog', 'n02395406')"
23185.JPEG,"('hog', 'n02395406')"
23186.JPEG,"('hog', 'n02395406')"
23187.JPEG,"('hog', 'n02395406')"
23188.JPEG,"('hog', 'n02395406')"
23189.JPEG,"('hog', 'n02395406')"
2319.JPEG,"('guinea_pig', 'n02364673')"
23190.JPEG,"('hog', 'n02395406')"
23191.JPEG,"('hog', 'n02395406')"
23192.JPEG,"('hog', 'n02395406')"
23193.JPEG,"('hog', 'n02395406')"
23194.JPEG,"('hog', 'n02395406')"
23195.JPEG,"('hog', 'n02395406')"
23196.JPEG,"('hog', 'n02395406')"
23197.JPEG,"('hog', 'n02395406')"
23198.JPEG,"('hog', 'n02395406')"
23199.JPEG,"('hog', 'n02395406')"
232.JPEG,"('bell_pepper', 'n07720875')"
2320.JPEG,"('goldfish', 'n01443537')"
23200.JPEG,"('hog', 'n02395406')"
23201.JPEG,"('hog', 'n02395406')"
23202.JPEG,"('hog', 'n02395406')"
23203.JPEG,"('school_bus', 'n04146614')"
23204.JPEG,"('hog', 'n02395406')"
23205.JPEG,"('hog', 'n02395406')"
23206.JPEG,"('hog', 'n02395406')"
23207.JPEG,"('hog', 'n02395406')"
23208.JPEG,"('hog', 'n02395406')"
23209.JPEG,"('hog', 'n02395406')"
2321.JPEG,"('guinea_pig', 'n02364673')"
23210.JPEG,"('hog', 'n02395406')"
23211.JPEG,"('bison', 'n02410509')"
23212.JPEG,"('hog', 'n02395406')"
23213.JPEG,"('golden_retriever', 'n02099601')"
23214.JPEG,"('hog', 'n02395406')"
23215.JPEG,"('hog', 'n02395406')"
23216.JPEG,"('hog', 'n02395406')"
23217.JPEG,"('hog', 'n02395406')"
23218.JPEG,"('hog', 'n02395406')"
23219.JPEG,"('hog', 'n02395406')"
2322.JPEG,"('banana', 'n07753592')"
23220.JPEG,"('hog', 'n02395406')"
23221.JPEG,"('hog', 'n02395406')"
23222.JPEG,"('hog', 'n02395406')"
23223.JPEG,"('hog', 'n02395406')"
23224.JPEG,"('hog', 'n02395406')"
23225.JPEG,"('hog', 'n02395406')"
23226.JPEG,"('hog', 'n02395406')"
23227.JPEG,"('hog', 'n02395406')"
23228.JPEG,"('hog', 'n02395406')"
23229.JPEG,"('hog', 'n02395406')"
2323.JPEG,"('guinea_pig', 'n02364673')"
23230.JPEG,"('hog', 'n02395406')"
23231.JPEG,"('hog', 'n02395406')"
23232.JPEG,"('hog', 'n02395406')"
23233.JPEG,"('school_bus', 'n04146614')"
23234.JPEG,"('hog', 'n02395406')"
23235.JPEG,"('hog', 'n02395406')"
23236.JPEG,"('spider_web', 'n04275548')"
23237.JPEG,"('hog', 'n02395406')"
23238.JPEG,"('school_bus', 'n04146614')"
23239.JPEG,"('hog', 'n02395406')"
2324.JPEG,"('basketball', 'n02802426')"
23240.JPEG,"('hog', 'n02395406')"
23241.JPEG,"('hog', 'n02395406')"
23242.JPEG,"('hog', 'n02395406')"
23243.JPEG,"('hog', 'n02395406')"
23244.JPEG,"('hog', 'n02395406')"
23245.JPEG,"('hog', 'n02395406')"
23246.JPEG,"('hog', 'n02395406')"
23247.JPEG,"('hog', 'n02395406')"
23248.JPEG,"('hog', 'n02395406')"
23249.JPEG,"('hog', 'n02395406')"
2325.JPEG,"('guinea_pig', 'n02364673')"
23250.JPEG,"('hog', 'n02395406')"
23251.JPEG,"('cannon', 'n02950826')"
23252.JPEG,"('hog', 'n02395406')"
23253.JPEG,"('hog', 'n02395406')"
23254.JPEG,"('hog', 'n02395406')"
23255.JPEG,"('hog', 'n02395406')"
23256.JPEG,"('hog', 'n02395406')"
23257.JPEG,"('hog', 'n02395406')"
23258.JPEG,"('school_bus', 'n04146614')"
23259.JPEG,"('hog', 'n02395406')"
2326.JPEG,"('school_bus', 'n04146614')"
23260.JPEG,"('hog', 'n02395406')"
23261.JPEG,"('hog', 'n02395406')"
23262.JPEG,"('hog', 'n02395406')"
23263.JPEG,"('school_bus', 'n04146614')"
23264.JPEG,"('hog', 'n02395406')"
23265.JPEG,"('hog', 'n02395406')"
23266.JPEG,"('hog', 'n02395406')"
23267.JPEG,"('hog', 'n02395406')"
23268.JPEG,"('hog', 'n02395406')"
23269.JPEG,"('hog', 'n02395406')"
2327.JPEG,"('guinea_pig', 'n02364673')"
23270.JPEG,"('hog', 'n02395406')"
23271.JPEG,"('spider_web', 'n04275548')"
23272.JPEG,"('school_bus', 'n04146614')"
23273.JPEG,"('hog', 'n02395406')"
23274.JPEG,"('hog', 'n02395406')"
23275.JPEG,"('hog', 'n02395406')"
23276.JPEG,"('hog', 'n02395406')"
23277.JPEG,"('hog', 'n02395406')"
23278.JPEG,"('hog', 'n02395406')"
23279.JPEG,"('hog', 'n02395406')"
2328.JPEG,"('guinea_pig', 'n02364673')"
23280.JPEG,"('hog', 'n02395406')"
23281.JPEG,"('spider_web', 'n04275548')"
23282.JPEG,"('hog', 'n02395406')"
23283.JPEG,"('German_shepherd', 'n02106662')"
23284.JPEG,"('hog', 'n02395406')"
23285.JPEG,"('hog', 'n02395406')"
23286.JPEG,"('hog', 'n02395406')"
23287.JPEG,"('hog', 'n02395406')"
23288.JPEG,"('hog', 'n02395406')"
23289.JPEG,"('cannon', 'n02950826')"
2329.JPEG,"('guinea_pig', 'n02364673')"
23290.JPEG,"('spider_web', 'n04275548')"
23291.JPEG,"('hog', 'n02395406')"
23292.JPEG,"('school_bus', 'n04146614')"
23293.JPEG,"('school_bus', 'n04146614')"
23294.JPEG,"('school_bus', 'n04146614')"
23295.JPEG,"('hog', 'n02395406')"
23296.JPEG,"('hog', 'n02395406')"
23297.JPEG,"('hog', 'n02395406')"
23298.JPEG,"('school_bus', 'n04146614')"
23299.JPEG,"('hog', 'n02395406')"
233.JPEG,"('barn', 'n02793495')"
2330.JPEG,"('school_bus', 'n04146614')"
23300.JPEG,"('hog', 'n02395406')"
23301.JPEG,"('hog', 'n02395406')"
23302.JPEG,"('hog', 'n02395406')"
23303.JPEG,"('hog', 'n02395406')"
23304.JPEG,"('hog', 'n02395406')"
23305.JPEG,"('hog', 'n02395406')"
23306.JPEG,"('hog', 'n02395406')"
23307.JPEG,"('hog', 'n02395406')"
23308.JPEG,"('hog', 'n02395406')"
23309.JPEG,"('hog', 'n02395406')"
2331.JPEG,"('guinea_pig', 'n02364673')"
23310.JPEG,"('hog', 'n02395406')"
23311.JPEG,"('hog', 'n02395406')"
23312.JPEG,"('hog', 'n02395406')"
23313.JPEG,"('hog', 'n02395406')"
23314.JPEG,"('hog', 'n02395406')"
23315.JPEG,"('hog', 'n02395406')"
23316.JPEG,"('hog', 'n02395406')"
23317.JPEG,"('spider_web', 'n04275548')"
23318.JPEG,"('hog', 'n02395406')"
23319.JPEG,"('hog', 'n02395406')"
2332.JPEG,"('baboon', 'n02486410')"
23320.JPEG,"('hog', 'n02395406')"
23321.JPEG,"('hog', 'n02395406')"
23322.JPEG,"('hog', 'n02395406')"
23323.JPEG,"('hog', 'n02395406')"
23324.JPEG,"('hog', 'n02395406')"
23325.JPEG,"('school_bus', 'n04146614')"
23326.JPEG,"('hog', 'n02395406')"
23327.JPEG,"('hog', 'n02395406')"
23328.JPEG,"('hog', 'n02395406')"
23329.JPEG,"('hog', 'n02395406')"
2333.JPEG,"('guinea_pig', 'n02364673')"
23330.JPEG,"('hog', 'n02395406')"
23331.JPEG,"('hog', 'n02395406')"
23332.JPEG,"('school_bus', 'n04146614')"
23333.JPEG,"('hog', 'n02395406')"
23334.JPEG,"('hog', 'n02395406')"
23335.JPEG,"('hog', 'n02395406')"
23336.JPEG,"('German_shepherd', 'n02106662')"
23337.JPEG,"('hog', 'n02395406')"
23338.JPEG,"('hog', 'n02395406')"
23339.JPEG,"('hog', 'n02395406')"
2334.JPEG,"('espresso', 'n07920052')"
23340.JPEG,"('hog', 'n02395406')"
23341.JPEG,"('hog', 'n02395406')"
23342.JPEG,"('hog', 'n02395406')"
23343.JPEG,"('hog', 'n02395406')"
23344.JPEG,"('hog', 'n02395406')"
23345.JPEG,"('hog', 'n02395406')"
23346.JPEG,"('beacon', 'n02814860')"
23347.JPEG,"('hog', 'n02395406')"
23348.JPEG,"('hog', 'n02395406')"
23349.JPEG,"('school_bus', 'n04146614')"
2335.JPEG,"('guinea_pig', 'n02364673')"
23350.JPEG,"('hog', 'n02395406')"
23351.JPEG,"('hog', 'n02395406')"
23352.JPEG,"('school_bus', 'n04146614')"
23353.JPEG,"('hog', 'n02395406')"
23354.JPEG,"('hog', 'n02395406')"
23355.JPEG,"('guinea_pig', 'n02364673')"
23356.JPEG,"('hog', 'n02395406')"
23357.JPEG,"('cannon', 'n02950826')"
23358.JPEG,"('German_shepherd', 'n02106662')"
23359.JPEG,"('hog', 'n02395406')"
2336.JPEG,"('king_penguin', 'n02056570')"
23360.JPEG,"('spider_web', 'n04275548')"
23361.JPEG,"('spider_web', 'n04275548')"
23362.JPEG,"('spider_web', 'n04275548')"
23363.JPEG,"('hog', 'n02395406')"
23364.JPEG,"('school_bus', 'n04146614')"
23365.JPEG,"('hog', 'n02395406')"
23366.JPEG,"('hog', 'n02395406')"
23367.JPEG,"('hog', 'n02395406')"
23368.JPEG,"('hog', 'n02395406')"
23369.JPEG,"('hog', 'n02395406')"
2337.JPEG,"('guinea_pig', 'n02364673')"
23370.JPEG,"('hog', 'n02395406')"
23371.JPEG,"('hog', 'n02395406')"
23372.JPEG,"('hog', 'n02395406')"
23373.JPEG,"('hog', 'n02395406')"
23374.JPEG,"('hog', 'n02395406')"
23375.JPEG,"('school_bus', 'n04146614')"
23376.JPEG,"('hog', 'n02395406')"
23377.JPEG,"('hog', 'n02395406')"
23378.JPEG,"('hog', 'n02395406')"
23379.JPEG,"('hog', 'n02395406')"
2338.JPEG,"('hog', 'n02395406')"
23380.JPEG,"('hog', 'n02395406')"
23381.JPEG,"('hog', 'n02395406')"
23382.JPEG,"('hog', 'n02395406')"
23383.JPEG,"('spider_web', 'n04275548')"
23384.JPEG,"('hog', 'n02395406')"
23385.JPEG,"('hog', 'n02395406')"
23386.JPEG,"('hog', 'n02395406')"
23387.JPEG,"('pizza', 'n07873807')"
23388.JPEG,"('hog', 'n02395406')"
23389.JPEG,"('hog', 'n02395406')"
2339.JPEG,"('guinea_pig', 'n02364673')"
23390.JPEG,"('hog', 'n02395406')"
23391.JPEG,"('hog', 'n02395406')"
23392.JPEG,"('school_bus', 'n04146614')"
23393.JPEG,"('hog', 'n02395406')"
23394.JPEG,"('guinea_pig', 'n02364673')"
23395.JPEG,"('hog', 'n02395406')"
23396.JPEG,"('hog', 'n02395406')"
23397.JPEG,"('hog', 'n02395406')"
23398.JPEG,"('school_bus', 'n04146614')"
23399.JPEG,"('hog', 'n02395406')"
234.JPEG,"('school_bus', 'n04146614')"
2340.JPEG,"('tractor', 'n04465501')"
23400.JPEG,"('hog', 'n02395406')"
23401.JPEG,"('hog', 'n02395406')"
23402.JPEG,"('hog', 'n02395406')"
23403.JPEG,"('hog', 'n02395406')"
23404.JPEG,"('school_bus', 'n04146614')"
23405.JPEG,"('hog', 'n02395406')"
23406.JPEG,"('hog', 'n02395406')"
23407.JPEG,"('hog', 'n02395406')"
23408.JPEG,"('school_bus', 'n04146614')"
23409.JPEG,"('hog', 'n02395406')"
2341.JPEG,"('guinea_pig', 'n02364673')"
23410.JPEG,"('guinea_pig', 'n02364673')"
23411.JPEG,"('hog', 'n02395406')"
23412.JPEG,"('hog', 'n02395406')"
23413.JPEG,"('hog', 'n02395406')"
23414.JPEG,"('hog', 'n02395406')"
23415.JPEG,"('hog', 'n02395406')"
23416.JPEG,"('hog', 'n02395406')"
23417.JPEG,"('hog', 'n02395406')"
23418.JPEG,"('hog', 'n02395406')"
23419.JPEG,"('hog', 'n02395406')"
2342.JPEG,"('basketball', 'n02802426')"
23420.JPEG,"('spider_web', 'n04275548')"
23421.JPEG,"('hog', 'n02395406')"
23422.JPEG,"('hog', 'n02395406')"
23423.JPEG,"('hog', 'n02395406')"
23424.JPEG,"('hog', 'n02395406')"
23425.JPEG,"('hog', 'n02395406')"
23426.JPEG,"('hog', 'n02395406')"
23427.JPEG,"('hog', 'n02395406')"
23428.JPEG,"('hog', 'n02395406')"
23429.JPEG,"('school_bus', 'n04146614')"
2343.JPEG,"('guinea_pig', 'n02364673')"
23430.JPEG,"('hog', 'n02395406')"
23431.JPEG,"('hog', 'n02395406')"
23432.JPEG,"('hog', 'n02395406')"
23433.JPEG,"('snail', 'n01944390')"
23434.JPEG,"('hog', 'n02395406')"
23435.JPEG,"('hog', 'n02395406')"
23436.JPEG,"('hog', 'n02395406')"
23437.JPEG,"('hog', 'n02395406')"
23438.JPEG,"('hog', 'n02395406')"
23439.JPEG,"('hog', 'n02395406')"
2344.JPEG,"('bee', 'n02206856')"
23440.JPEG,"('hog', 'n02395406')"
23441.JPEG,"('hog', 'n02395406')"
23442.JPEG,"('guinea_pig', 'n02364673')"
23443.JPEG,"('hog', 'n02395406')"
23444.JPEG,"('hog', 'n02395406')"
23445.JPEG,"('hog', 'n02395406')"
23446.JPEG,"('hog', 'n02395406')"
23447.JPEG,"('backpack', 'n02769748')"
23448.JPEG,"('hog', 'n02395406')"
23449.JPEG,"('school_bus', 'n04146614')"
2345.JPEG,"('guinea_pig', 'n02364673')"
23450.JPEG,"('hog', 'n02395406')"
23451.JPEG,"('hog', 'n02395406')"
23452.JPEG,"('hog', 'n02395406')"
23453.JPEG,"('hog', 'n02395406')"
23454.JPEG,"('hog', 'n02395406')"
23455.JPEG,"('hog', 'n02395406')"
23456.JPEG,"('spider_web', 'n04275548')"
23457.JPEG,"('hog', 'n02395406')"
23458.JPEG,"('bison', 'n02410509')"
23459.JPEG,"('hog', 'n02395406')"
2346.JPEG,"('fly', 'n02190166')"
23460.JPEG,"('hog', 'n02395406')"
23461.JPEG,"('hog', 'n02395406')"
23462.JPEG,"('hog', 'n02395406')"
23463.JPEG,"('tractor', 'n04465501')"
23464.JPEG,"('hog', 'n02395406')"
23465.JPEG,"('hog', 'n02395406')"
23466.JPEG,"('hog', 'n02395406')"
23467.JPEG,"('bison', 'n02410509')"
23468.JPEG,"('hog', 'n02395406')"
23469.JPEG,"('school_bus', 'n04146614')"
2347.JPEG,"('school_bus', 'n04146614')"
23470.JPEG,"('hog', 'n02395406')"
23471.JPEG,"('hog', 'n02395406')"
23472.JPEG,"('school_bus', 'n04146614')"
23473.JPEG,"('snail', 'n01944390')"
23474.JPEG,"('hog', 'n02395406')"
23475.JPEG,"('hog', 'n02395406')"
23476.JPEG,"('hog', 'n02395406')"
23477.JPEG,"('bison', 'n02410509')"
23478.JPEG,"('hog', 'n02395406')"
23479.JPEG,"('hog', 'n02395406')"
2348.JPEG,"('hog', 'n02395406')"
23480.JPEG,"('spider_web', 'n04275548')"
23481.JPEG,"('guinea_pig', 'n02364673')"
23482.JPEG,"('hog', 'n02395406')"
23483.JPEG,"('hog', 'n02395406')"
23484.JPEG,"('lawn_mower', 'n03649909')"
23485.JPEG,"('hog', 'n02395406')"
23486.JPEG,"('hog', 'n02395406')"
23487.JPEG,"('hog', 'n02395406')"
23488.JPEG,"('sandal', 'n04133789')"
23489.JPEG,"('hog', 'n02395406')"
2349.JPEG,"('guinea_pig', 'n02364673')"
23490.JPEG,"('koala', 'n01882714')"
23491.JPEG,"('hog', 'n02395406')"
23492.JPEG,"('hog', 'n02395406')"
23493.JPEG,"('hog', 'n02395406')"
23494.JPEG,"('hog', 'n02395406')"
23495.JPEG,"('hog', 'n02395406')"
23496.JPEG,"('hog', 'n02395406')"
23497.JPEG,"('hog', 'n02395406')"
23498.JPEG,"('hog', 'n02395406')"
23499.JPEG,"('spider_web', 'n04275548')"
235.JPEG,"('barn', 'n02793495')"
2350.JPEG,"('spider_web', 'n04275548')"
23500.JPEG,"('spider_web', 'n04275548')"
23501.JPEG,"('gasmask', 'n03424325')"
23502.JPEG,"('school_bus', 'n04146614')"
23503.JPEG,"('gasmask', 'n03424325')"
23504.JPEG,"('school_bus', 'n04146614')"
23505.JPEG,"('cannon', 'n02950826')"
23506.JPEG,"('lawn_mower', 'n03649909')"
23507.JPEG,"('school_bus', 'n04146614')"
23508.JPEG,"('school_bus', 'n04146614')"
23509.JPEG,"('gasmask', 'n03424325')"
2351.JPEG,"('hog', 'n02395406')"
23510.JPEG,"('gasmask', 'n03424325')"
23511.JPEG,"('school_bus', 'n04146614')"
23512.JPEG,"('gasmask', 'n03424325')"
23513.JPEG,"('gasmask', 'n03424325')"
23514.JPEG,"('school_bus', 'n04146614')"
23515.JPEG,"('gasmask', 'n03424325')"
23516.JPEG,"('lawn_mower', 'n03649909')"
23517.JPEG,"('gasmask', 'n03424325')"
23518.JPEG,"('school_bus', 'n04146614')"
23519.JPEG,"('gasmask', 'n03424325')"
2352.JPEG,"('gasmask', 'n03424325')"
23520.JPEG,"('American_lobster', 'n01983481')"
23521.JPEG,"('gasmask', 'n03424325')"
23522.JPEG,"('gasmask', 'n03424325')"
23523.JPEG,"('gasmask', 'n03424325')"
23524.JPEG,"('spider_web', 'n04275548')"
23525.JPEG,"('school_bus', 'n04146614')"
23526.JPEG,"('American_lobster', 'n01983481')"
23527.JPEG,"('bell_pepper', 'n07720875')"
23528.JPEG,"('American_lobster', 'n01983481')"
23529.JPEG,"('spider_web', 'n04275548')"
2353.JPEG,"('hog', 'n02395406')"
23530.JPEG,"('hog', 'n02395406')"
23531.JPEG,"('gasmask', 'n03424325')"
23532.JPEG,"('spider_web', 'n04275548')"
23533.JPEG,"('school_bus', 'n04146614')"
23534.JPEG,"('gasmask', 'n03424325')"
23535.JPEG,"('gasmask', 'n03424325')"
23536.JPEG,"('gasmask', 'n03424325')"
23537.JPEG,"('gasmask', 'n03424325')"
23538.JPEG,"('school_bus', 'n04146614')"
23539.JPEG,"('candle', 'n02948072')"
2354.JPEG,"('cockroach', 'n02233338')"
23540.JPEG,"('gasmask', 'n03424325')"
23541.JPEG,"('spider_web', 'n04275548')"
23542.JPEG,"('gasmask', 'n03424325')"
23543.JPEG,"('gasmask', 'n03424325')"
23544.JPEG,"('spider_web', 'n04275548')"
23545.JPEG,"('spider_web', 'n04275548')"
23546.JPEG,"('school_bus', 'n04146614')"
23547.JPEG,"('gasmask', 'n03424325')"
23548.JPEG,"('spider_web', 'n04275548')"
23549.JPEG,"('spider_web', 'n04275548')"
2355.JPEG,"('hog', 'n02395406')"
23550.JPEG,"('candle', 'n02948072')"
23551.JPEG,"('school_bus', 'n04146614')"
23552.JPEG,"('backpack', 'n02769748')"
23553.JPEG,"('gasmask', 'n03424325')"
23554.JPEG,"('gasmask', 'n03424325')"
23555.JPEG,"('gasmask', 'n03424325')"
23556.JPEG,"('backpack', 'n02769748')"
23557.JPEG,"('spider_web', 'n04275548')"
23558.JPEG,"('gasmask', 'n03424325')"
23559.JPEG,"('basketball', 'n02802426')"
2356.JPEG,"('sandal', 'n04133789')"
23560.JPEG,"('American_lobster', 'n01983481')"
23561.JPEG,"('gasmask', 'n03424325')"
23562.JPEG,"('hog', 'n02395406')"
23563.JPEG,"('spider_web', 'n04275548')"
23564.JPEG,"('gasmask', 'n03424325')"
23565.JPEG,"('spider_web', 'n04275548')"
23566.JPEG,"('school_bus', 'n04146614')"
23567.JPEG,"('school_bus', 'n04146614')"
23568.JPEG,"('school_bus', 'n04146614')"
23569.JPEG,"('spider_web', 'n04275548')"
2357.JPEG,"('hog', 'n02395406')"
23570.JPEG,"('spider_web', 'n04275548')"
23571.JPEG,"('gasmask', 'n03424325')"
23572.JPEG,"('gasmask', 'n03424325')"
23573.JPEG,"('gasmask', 'n03424325')"
23574.JPEG,"('spider_web', 'n04275548')"
23575.JPEG,"('American_lobster', 'n01983481')"
23576.JPEG,"('school_bus', 'n04146614')"
23577.JPEG,"('candle', 'n02948072')"
23578.JPEG,"('gasmask', 'n03424325')"
23579.JPEG,"('snail', 'n01944390')"
2358.JPEG,"('goldfish', 'n01443537')"
23580.JPEG,"('school_bus', 'n04146614')"
23581.JPEG,"('spider_web', 'n04275548')"
23582.JPEG,"('spider_web', 'n04275548')"
23583.JPEG,"('beacon', 'n02814860')"
23584.JPEG,"('spider_web', 'n04275548')"
23585.JPEG,"('beacon', 'n02814860')"
23586.JPEG,"('gasmask', 'n03424325')"
23587.JPEG,"('lawn_mower', 'n03649909')"
23588.JPEG,"('American_lobster', 'n01983481')"
23589.JPEG,"('gasmask', 'n03424325')"
2359.JPEG,"('hog', 'n02395406')"
23590.JPEG,"('gasmask', 'n03424325')"
23591.JPEG,"('gasmask', 'n03424325')"
23592.JPEG,"('school_bus', 'n04146614')"
23593.JPEG,"('spider_web', 'n04275548')"
23594.JPEG,"('gasmask', 'n03424325')"
23595.JPEG,"('spider_web', 'n04275548')"
23596.JPEG,"('cannon', 'n02950826')"
23597.JPEG,"('gasmask', 'n03424325')"
23598.JPEG,"('gasmask', 'n03424325')"
23599.JPEG,"('gasmask', 'n03424325')"
236.JPEG,"('snail', 'n01944390')"
2360.JPEG,"('monarch', 'n02279972')"
23600.JPEG,"('gasmask', 'n03424325')"
23601.JPEG,"('American_lobster', 'n01983481')"
23602.JPEG,"('school_bus', 'n04146614')"
23603.JPEG,"('lawn_mower', 'n03649909')"
23604.JPEG,"('school_bus', 'n04146614')"
23605.JPEG,"('hog', 'n02395406')"
23606.JPEG,"('gasmask', 'n03424325')"
23607.JPEG,"('school_bus', 'n04146614')"
23608.JPEG,"('backpack', 'n02769748')"
23609.JPEG,"('gasmask', 'n03424325')"
2361.JPEG,"('hog', 'n02395406')"
23610.JPEG,"('school_bus', 'n04146614')"
23611.JPEG,"('school_bus', 'n04146614')"
23612.JPEG,"('gasmask', 'n03424325')"
23613.JPEG,"('school_bus', 'n04146614')"
23614.JPEG,"('spider_web', 'n04275548')"
23615.JPEG,"('gasmask', 'n03424325')"
23616.JPEG,"('gasmask', 'n03424325')"
23617.JPEG,"('gasmask', 'n03424325')"
23618.JPEG,"('gasmask', 'n03424325')"
23619.JPEG,"('gasmask', 'n03424325')"
2362.JPEG,"('school_bus', 'n04146614')"
23620.JPEG,"('school_bus', 'n04146614')"
23621.JPEG,"('gasmask', 'n03424325')"
23622.JPEG,"('spider_web', 'n04275548')"
23623.JPEG,"('gasmask', 'n03424325')"
23624.JPEG,"('American_lobster', 'n01983481')"
23625.JPEG,"('school_bus', 'n04146614')"
23626.JPEG,"('American_lobster', 'n01983481')"
23627.JPEG,"('gasmask', 'n03424325')"
23628.JPEG,"('spider_web', 'n04275548')"
23629.JPEG,"('gasmask', 'n03424325')"
2363.JPEG,"('hog', 'n02395406')"
23630.JPEG,"('gasmask', 'n03424325')"
23631.JPEG,"('gasmask', 'n03424325')"
23632.JPEG,"('American_lobster', 'n01983481')"
23633.JPEG,"('gasmask', 'n03424325')"
23634.JPEG,"('gasmask', 'n03424325')"
23635.JPEG,"('cannon', 'n02950826')"
23636.JPEG,"('school_bus', 'n04146614')"
23637.JPEG,"('gasmask', 'n03424325')"
23638.JPEG,"('gasmask', 'n03424325')"
23639.JPEG,"('hog', 'n02395406')"
2364.JPEG,"('gasmask', 'n03424325')"
23640.JPEG,"('gasmask', 'n03424325')"
23641.JPEG,"('backpack', 'n02769748')"
23642.JPEG,"('gasmask', 'n03424325')"
23643.JPEG,"('gasmask', 'n03424325')"
23644.JPEG,"('gasmask', 'n03424325')"
23645.JPEG,"('gasmask', 'n03424325')"
23646.JPEG,"('gasmask', 'n03424325')"
23647.JPEG,"('bee', 'n02206856')"
23648.JPEG,"('spider_web', 'n04275548')"
23649.JPEG,"('spider_web', 'n04275548')"
2365.JPEG,"('hog', 'n02395406')"
23650.JPEG,"('gasmask', 'n03424325')"
23651.JPEG,"('gasmask', 'n03424325')"
23652.JPEG,"('broom', 'n02906734')"
23653.JPEG,"('school_bus', 'n04146614')"
23654.JPEG,"('school_bus', 'n04146614')"
23655.JPEG,"('school_bus', 'n04146614')"
23656.JPEG,"('gasmask', 'n03424325')"
23657.JPEG,"('school_bus', 'n04146614')"
23658.JPEG,"('beacon', 'n02814860')"
23659.JPEG,"('gasmask', 'n03424325')"
2366.JPEG,"('bathtub', 'n02808440')"
23660.JPEG,"('gasmask', 'n03424325')"
23661.JPEG,"('spider_web', 'n04275548')"
23662.JPEG,"('gasmask', 'n03424325')"
23663.JPEG,"('gasmask', 'n03424325')"
23664.JPEG,"('school_bus', 'n04146614')"
23665.JPEG,"('school_bus', 'n04146614')"
23666.JPEG,"('gasmask', 'n03424325')"
23667.JPEG,"('basketball', 'n02802426')"
23668.JPEG,"('gasmask', 'n03424325')"
23669.JPEG,"('German_shepherd', 'n02106662')"
2367.JPEG,"('school_bus', 'n04146614')"
23670.JPEG,"('gasmask', 'n03424325')"
23671.JPEG,"('gasmask', 'n03424325')"
23672.JPEG,"('gasmask', 'n03424325')"
23673.JPEG,"('gasmask', 'n03424325')"
23674.JPEG,"('gasmask', 'n03424325')"
23675.JPEG,"('gasmask', 'n03424325')"
23676.JPEG,"('gasmask', 'n03424325')"
23677.JPEG,"('American_lobster', 'n01983481')"
23678.JPEG,"('German_shepherd', 'n02106662')"
23679.JPEG,"('school_bus', 'n04146614')"
2368.JPEG,"('school_bus', 'n04146614')"
23680.JPEG,"('school_bus', 'n04146614')"
